animal_type,complaint_type,date_received,suburb
dog,Noise,June 2019,Black River
dog,Private Impound,June 2019,Black River
dog,Private Impound,June 2019,Black River
dog,Aggressive Animal,June 2019,Bluewater Park
dog,Aggressive Animal,June 2019,Bluewater Park
dog,Enclosure,June 2019,Bluewater Park
dog,Noise,June 2019,Bluewater Park
dog,Noise,June 2019,Bluewater Park
dog,Private Impound,June 2019,Bluewater Park
dog,Aggressive Animal,June 2019,Bohle Plains
dog,Noise,June 2019,Bohle Plains
dog,Noise,June 2019,Bohle Plains
dog,Private Impound,June 2019,Cosgrove
dog,Attack,June 2019,Jensen
dog,Enclosure,June 2019,Jensen
dog,Enclosure,June 2019,Jensen
dog,Noise,June 2019,Jensen
dog,Aggressive Animal,June 2019,Mount Louisa
dog,Attack,June 2019,Mount Louisa
dog,Enclosure,June 2019,Mount Louisa
dog,Aggressive Animal,June 2019,Rangewood
cat,Enclosure,June 2019,Shaw
dog,Enclosure,June 2019,Shaw
dog,Enclosure,June 2019,Shaw
dog,Enclosure,June 2019,Shaw
dog,Private Impound,June 2019,Shaw
dog,Noise,June 2019,Toolakea
dog,Enclosure,June 2019,Yabulu
dog,Aggressive Animal,June 2019,Alligator Creek
dog,Noise,June 2019,Idalia
dog,Noise,June 2019,Idalia
cat,Wandering,June 2019,Idalia
dog,Attack,June 2019,Nome
dog,Enclosure,June 2019,Nome
dog,Attack,June 2019,Oonoonba
dog,Attack,June 2019,Oonoonba
dog,Noise,June 2019,Oonoonba
dog,Noise,June 2019,Oonoonba
dog,Noise,June 2019,Oonoonba
dog,Noise,June 2019,Oonoonba
dog,Attack,June 2019,Railway Estate
dog,Enclosure,June 2019,Railway Estate
dog,Enclosure,June 2019,Railway Estate
dog,Noise,June 2019,Railway Estate
cat,Private Impound,June 2019,Railway Estate
dog,Aggressive Animal,June 2019,Woodstock
dog,Aggressive Animal,June 2019,Woodstock
dog,Enclosure,June 2019,Woodstock
dog,Aggressive Animal,June 2019,Wulguru
dog,Aggressive Animal,June 2019,Wulguru
dog,Aggressive Animal,June 2019,Wulguru
dog,Aggressive Animal,June 2019,Wulguru
dog,Aggressive Animal,June 2019,Wulguru
dog,Aggressive Animal,June 2019,Wulguru
dog,Aggressive Animal,June 2019,Wulguru
dog,Enclosure,June 2019,Wulguru
dog,Enclosure,June 2019,Wulguru
dog,Noise,June 2019,Wulguru
dog,Noise,June 2019,Wulguru
dog,Noise,June 2019,Wulguru
cat,Private Impound,June 2019,Wulguru
cat,Private Impound,June 2019,Wulguru
dog,Private Impound,June 2019,Wulguru
dog,Private Impound,June 2019,Wulguru
dog,Private Impound,June 2019,Wulguru
dog,Private Impound,June 2019,Wulguru
dog,Private Impound,June 2019,Wulguru
dog,Private Impound,June 2019,Wulguru
dog,Private Impound,June 2019,Wulguru
dog,Aggressive Animal,June 2019,Burdell
dog,Attack,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
dog,Noise,June 2019,Burdell
cat,Private Impound,June 2019,Burdell
dog,Private Impound,June 2019,Burdell
dog,Private Impound,June 2019,Burdell
dog,Private Impound,June 2019,Burdell
dog,Aggressive Animal,June 2019,Bushland Beach
dog,Attack,June 2019,Bushland Beach
dog,Enclosure,June 2019,Bushland Beach
dog,Enclosure,June 2019,Bushland Beach
dog,Enclosure,June 2019,Bushland Beach
dog,Enclosure,June 2019,Bushland Beach
dog,Enclosure,June 2019,Bushland Beach
dog,Noise,June 2019,Bushland Beach
dog,Noise,June 2019,Bushland Beach
dog,Noise,June 2019,Bushland Beach
dog,Noise,June 2019,Bushland Beach
dog,Noise,June 2019,Bushland Beach
dog,Private Impound,June 2019,Bushland Beach
dog,Private Impound,June 2019,Bushland Beach
dog,Private Impound,June 2019,Bushland Beach
dog,Aggressive Animal,June 2019,Deeragun
dog,Aggressive Animal,June 2019,Deeragun
dog,Enclosure,June 2019,Deeragun
dog,Enclosure,June 2019,Deeragun
dog,Enclosure,June 2019,Deeragun
dog,Enclosure,June 2019,Deeragun
dog,Enclosure,June 2019,Deeragun
dog,Enclosure,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
dog,Noise,June 2019,Deeragun
cat,Private Impound,June 2019,Deeragun
dog,Private Impound,June 2019,Deeragun
dog,Private Impound,June 2019,Deeragun
dog,Private Impound,June 2019,Deeragun
dog,Private Impound,June 2019,Deeragun
dog,Private Impound,June 2019,Deeragun
dog,Private Impound,June 2019,Deeragun
dog,Private Impound,June 2019,Deeragun
dog,Wandering,June 2019,Deeragun
dog,Aggressive Animal,June 2019,Mount Low
dog,Aggressive Animal,June 2019,Mount Low
dog,Attack,June 2019,Mount Low
dog,Attack,June 2019,Mount Low
dog,Enclosure,June 2019,Mount Low
dog,Enclosure,June 2019,Mount Low
dog,Enclosure,June 2019,Mount Low
dog,Enclosure,June 2019,Mount Low
dog,Enclosure,June 2019,Mount Low
dog,Noise,June 2019,Mount Low
dog,Noise,June 2019,Mount Low
dog,Noise,June 2019,Mount Low
dog,Noise,June 2019,Mount Low
dog,Noise,June 2019,Mount Low
dog,Private Impound,June 2019,Mount Low
dog,Private Impound,June 2019,Mount Low
dog,Wandering,June 2019,Arcadia
dog,Attack,June 2019,Belgian Gardens
dog,Attack,June 2019,Belgian Gardens
dog,Attack,June 2019,Belgian Gardens
dog,Aggressive Animal,June 2019,Castle Hill
dog,Aggressive Animal,June 2019,Garbutt
dog,Noise,June 2019,Garbutt
dog,Private Impound,June 2019,Garbutt
dog,Enclosure,June 2019,Horseshoe Bay
dog,Private Impound,June 2019,Mount St John
dog,Noise,June 2019,Nelly Bay
dog,Noise,June 2019,Nelly Bay
dog,Wandering,June 2019,Nelly Bay
dog,Noise,June 2019,North Ward
dog,Noise,June 2019,North Ward
dog,Noise,June 2019,North Ward
dog,Noise,June 2019,North Ward
dog,Noise,June 2019,North Ward
dog,Noise,June 2019,Pallarenda
dog,Enclosure,June 2019,Rowes Bay
dog,Aggressive Animal,June 2019,South Townsville
dog,Aggressive Animal,June 2019,South Townsville
dog,Enclosure,June 2019,South Townsville
dog,Enclosure,June 2019,South Townsville
dog,Enclosure,June 2019,South Townsville
dog,Enclosure,June 2019,South Townsville
dog,Noise,June 2019,South Townsville
dog,Noise,June 2019,South Townsville
dog,Noise,June 2019,South Townsville
dog,Noise,June 2019,South Townsville
dog,Aggressive Animal,June 2019,Townsville City
cat,Private Impound,June 2019,Townsville City
cat,Private Impound,June 2019,Townsville City
cat,Private Impound,June 2019,Townsville City
cat,Private Impound,June 2019,Townsville City
cat,Private Impound,June 2019,Townsville City
dog,Aggressive Animal,June 2019,Condon
dog,Aggressive Animal,June 2019,Condon
dog,Aggressive Animal,June 2019,Condon
dog,Aggressive Animal,June 2019,Condon
dog,Attack,June 2019,Condon
dog,Attack,June 2019,Condon
dog,Attack,June 2019,Condon
dog,Enclosure,June 2019,Condon
dog,Enclosure,June 2019,Condon
dog,Enclosure,June 2019,Condon
dog,Enclosure,June 2019,Condon
dog,Noise,June 2019,Condon
cat,Private Impound,June 2019,Condon
dog,Private Impound,June 2019,Condon
dog,Private Impound,June 2019,Condon
dog,Private Impound,June 2019,Condon
dog,Private Impound,June 2019,Condon
dog,Private Impound,June 2019,Gumlow
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Aggressive Animal,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
dog,Attack,June 2019,Kelso
cat,Enclosure,June 2019,Kelso
cat,Enclosure,June 2019,Kelso
cat,Enclosure,June 2019,Kelso
cat,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Enclosure,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
dog,Noise,June 2019,Kelso
cat,Private Impound,June 2019,Kelso
dog,Private Impound,June 2019,Kelso
dog,Private Impound,June 2019,Kelso
dog,Private Impound,June 2019,Kelso
dog,Private Impound,June 2019,Kelso
dog,Wandering,June 2019,Kelso
dog,Wandering,June 2019,Kelso
dog,Attack,June 2019,Rasmussen
dog,Enclosure,June 2019,Rasmussen
dog,Enclosure,June 2019,Rasmussen
dog,Enclosure,June 2019,Rasmussen
dog,Enclosure,June 2019,Rasmussen
dog,Private Impound,June 2019,Rasmussen
cat,Enclosure,June 2019,Cranbrook
cat,Enclosure,June 2019,Cranbrook
dog,Enclosure,June 2019,Cranbrook
dog,Noise,June 2019,Cranbrook
dog,Noise,June 2019,Cranbrook
dog,Noise,June 2019,Cranbrook
cat,Private Impound,June 2019,Cranbrook
dog,Private Impound,June 2019,Cranbrook
dog,Aggressive Animal,June 2019,Kirwan
dog,Attack,June 2019,Kirwan
dog,Attack,June 2019,Kirwan
cat,Enclosure,June 2019,Kirwan
cat,Enclosure,June 2019,Kirwan
dog,Enclosure,June 2019,Kirwan
dog,Enclosure,June 2019,Kirwan
dog,Enclosure,June 2019,Kirwan
dog,Enclosure,June 2019,Kirwan
dog,Enclosure,June 2019,Kirwan
dog,Enclosure,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
dog,Noise,June 2019,Kirwan
cat,Private Impound,June 2019,Kirwan
cat,Private Impound,June 2019,Kirwan
dog,Private Impound,June 2019,Kirwan
dog,Private Impound,June 2019,Kirwan
dog,Wandering,June 2019,Kirwan
dog,Wandering,June 2019,Kirwan
dog,Attack,June 2019,Mount Louisa
dog,Enclosure,June 2019,Mount Louisa
dog,Noise,June 2019,Mount Louisa
dog,Noise,June 2019,Mount Louisa
dog,Private Impound,June 2019,Mount Louisa
dog,Private Impound,June 2019,Mount Louisa
dog,Wandering,June 2019,Mount Louisa
dog,Aggressive Animal,June 2019,Thuringowa Central
dog,Enclosure,June 2019,Thuringowa Central
dog,Enclosure,June 2019,Thuringowa Central
dog,Noise,June 2019,Thuringowa Central
cat,Private Impound,June 2019,Thuringowa Central
cat,Private Impound,June 2019,Thuringowa Central
cat,Private Impound,June 2019,Thuringowa Central
